order_id,store_id,customer_id,order_ts,payment_type,discount_pct
O4200002120,10,1928,2025-08-23T03:16:00,card,0.0
O4200002121,5,314,2025-08-23T03:17:00,card,0.0
O4200002122,8,45,2025-08-23T03:21:00,card,0.0
O4200002124,2,728,2025-08-23T03:23:00,cash,0.0
O4200002125,6,1375,2025-08-23T03:23:00,card,0.0
O4200002126,4,603,2025-08-23T03:30:00,card,0.04
O4200002127,2,308,2025-08-23T03:38:00,card,0.0
O4200002128,1,852,2025-08-23T03:43:00,card,0.0
O4200002129,9,207,2025-08-23T03:44:00,card,0.02
O4200002130,5,1591,2025-08-23T04:00:00,cash,0.0
O4200002131,3,596,2025-08-23T04:05:00,card,0.04
O4200002133,4,48,2025-08-23T04:22:00,card,0.05
O4200002134,1,838,2025-08-23T04:23:00,mobile,0.12
O4200002136,8,948,2025-08-23T04:28:00,cash,0.05
O4200002137,1,1177,2025-08-23T04:29:00,card,0.0
O4200002138,7,524,2025-08-23T04:51:00,card,0.01
O4200002139,2,1176,2025-08-23T05:03:00,card,0.03
O4200002140,4,1568,2025-08-23T05:12:00,cash,0.0
O4200002141,7,1047,2025-08-23T05:16:00,card,0.04
O4200002142,4,909,2025-08-23T05:20:00,cash,0.03
O4200002143,7,1736,2025-08-23T05:24:00,card,0.0
O4200002144,2,1282,2025-08-23T05:28:00,card,0.02
O4200002145,7,308,2025-08-23T05:31:00,card,0.04
O4200002146,8,1421,2025-08-23T05:40:00,cash,0.03
O4200002147,6,113,2025-08-23T05:47:00,card,0.04
O4200002148,3,1350,2025-08-23T05:54:00,card,0.06
O4200002149,6,146,2025-08-23T06:02:00,card,0.08
O4200002150,8,424,2025-08-23T06:05:00,card,0.0
O4200002151,7,1970,2025-08-23T06:06:00,card,0.0
O4200002152,5,952,2025-08-23T06:10:00,card,0.1
O4200002153,6,1473,2025-08-23T06:10:00,card,0.05
O4200002154,8,624,2025-08-23T06:10:00,card,0.06
O4200002155,8,545,2025-08-23T06:21:00,card,0.07
O4200002156,1,1263,2025-08-23T06:32:00,mobile,0.0
O4200002157,8,140,2025-08-23T06:41:00,mobile,0.0
O4200002158,5,923,2025-08-23T06:42:00,card,0.01
O4200002159,7,941,2025-08-23T06:50:00,card,0.05
O4200002160,1,181,2025-08-23T06:51:00,card,0.04
O4200002161,10,1325,2025-08-23T06:57:00,card,0.0
O4200002162,3,1469,2025-08-23T06:57:00,mobile,0.04
O4200002163,9,623,2025-08-23T07:05:00,mobile,0.08
O4200002164,1,382,2025-08-23T07:05:00,cash,0.0
O4200002165,1,51,2025-08-23T07:08:00,card,0.0
O4200002166,3,1584,2025-08-23T07:08:00,card,0.09
O4200002167,1,1257,2025-08-23T07:41:00,cash,0.09
O4200002169,7,1491,2025-08-23T07:55:00,cash,0.05
O4200002170,10,488,2025-08-23T08:12:00,card,0.06
O4200002171,5,1238,2025-08-23T08:18:00,mobile,0.0
O4200002172,1,1583,2025-08-23T08:24:00,card,0.0
O4200002173,10,1835,2025-08-23T08:42:00,cash,0.0
O4200002174,10,1470,2025-08-23T08:43:00,card,0.07
O4200002175,3,1580,2025-08-23T08:45:00,card,0.01
O4200002176,8,1339,2025-08-23T08:52:00,card,0.05
O4200002177,6,359,2025-08-23T08:56:00,cash,0.06
O4200002178,1,1646,2025-08-23T08:59:00,card,0.08
O4200002179,2,1064,2025-08-23T09:21:00,card,0.06
O4200002180,2,1462,2025-08-23T09:27:00,mobile,0.04
O4200002181,10,442,2025-08-23T09:29:00,card,0.0
O4200002182,3,663,2025-08-23T09:34:00,card,0.05
O4200002183,6,731,2025-08-23T09:46:00,card,0.0
O4200002184,4,1725,2025-08-23T09:53:00,card,0.0
O4200002185,2,1534,2025-08-23T10:00:00,card,0.08
O4200002186,4,167,2025-08-23T10:01:00,card,0.05
O4200002187,6,188,2025-08-23T10:03:00,mobile,0.02
O4200002188,1,26,2025-08-23T10:14:00,mobile,0.0
O4200002189,2,1656,2025-08-23T10:15:00,card,0.0
O4200002190,1,1763,2025-08-23T10:23:00,card,0.06
O4200002191,10,1977,2025-08-23T10:34:00,card,0.07
O4200002192,3,1227,2025-08-23T10:48:00,card,0.02
O4200002193,10,289,2025-08-23T10:50:00,card,0.0
O4200002194,10,1881,2025-08-23T11:02:00,card,0.03
O4200002195,1,1567,2025-08-23T11:29:00,card,0.0
O4200002197,6,1804,2025-08-23T11:44:00,card,0.02
O4200002198,9,282,2025-08-23T11:46:00,card,0.0
O4200002199,9,642,2025-08-23T11:56:00,mobile,0.0
O4200002200,5,1746,2025-08-23T12:06:00,cash,0.0
O4200002201,2,726,2025-08-23T12:11:00,cash,0.05
O4200002202,2,136,2025-08-23T12:11:00,card,0.01
O4200002203,1,307,2025-08-23T12:15:00,card,0.05
O4200002204,1,1036,2025-08-23T12:24:00,card,0.0
O4200002205,6,821,2025-08-23T12:28:00,cash,0.02
O4200002206,9,1420,2025-08-23T12:28:00,cash,0.06
O4200002207,9,1079,2025-08-23T12:33:00,cash,0.0
O4200002208,6,1361,2025-08-23T12:47:00,mobile,0.07
O4200002209,8,595,2025-08-23T13:08:00,card,0.0
O4200002210,10,420,2025-08-23T13:18:00,card,0.0
O4200002211,10,1577,2025-08-23T13:21:00,card,0.0
O4200002212,8,974,2025-08-23T13:37:00,card,0.01
O4200002213,1,1851,2025-08-23T13:39:00,card,0.0
O4200002214,1,464,2025-08-23T13:45:00,card,0.07
O4200002215,4,1606,2025-08-23T13:52:00,card,0.0
O4200002216,5,235,2025-08-23T14:11:00,card,0.0
O4200002217,8,371,2025-08-23T14:17:00,card,0.0
O4200002218,4,761,2025-08-23T14:28:00,mobile,0.05
O4200002219,3,304,2025-08-23T14:29:00,cash,0.02
O4200002220,3,1214,2025-08-23T14:30:00,mobile,0.06
O4200002221,1,1434,2025-08-23T14:33:00,cash,0.07
O4200002222,2,1939,2025-08-23T14:37:00,cash,0.0
O4200002223,9,213,2025-08-23T14:38:00,card,0.0
O4200002224,7,1824,2025-08-23T14:51:00,card,0.07
O4200002225,2,1066,2025-08-23T15:02:00,card,0.04
O4200002226,7,1173,2025-08-23T15:03:00,card,0.0
O4200002227,6,115,2025-08-23T15:06:00,card,0.0
O4200002228,6,1406,2025-08-23T15:08:00,card,0.06
O4200002229,5,36,2025-08-23T15:11:00,card,0.05
O4200002230,1,819,2025-08-23T15:11:00,cash,0.0
O4200002231,8,218,2025-08-23T15:27:00,card,0.09
O4200002232,6,1379,2025-08-23T15:27:00,card,0.0
O4200002233,6,1691,2025-08-23T15:27:00,cash,0.0
O4200002234,9,1721,2025-08-23T15:32:00,card,0.0
O4200002235,7,1005,2025-08-23T15:33:00,card,0.02
O4200002236,6,1466,2025-08-23T15:34:00,card,0.0
O4200002237,4,1618,2025-08-23T15:45:00,card,0.1
O4200002238,9,1118,2025-08-23T15:48:00,card,0.05
O4200002239,1,656,2025-08-23T15:51:00,card,0.06
O4200002240,7,1045,2025-08-23T15:53:00,card,0.0
O4200002241,3,196,2025-08-23T15:55:00,card,0.06
O4200002242,9,58,2025-08-23T15:58:00,mobile,0.04
O4200002243,9,1222,2025-08-23T15:58:00,cash,0.15
O4200002244,9,268,2025-08-23T16:12:00,card,0.02
O4200002245,3,243,2025-08-23T16:18:00,card,0.06
O4200002246,6,215,2025-08-23T16:20:00,card,0.13
O4200002247,10,1930,2025-08-23T16:20:00,card,0.0
O4200002248,7,1446,2025-08-23T16:22:00,card,0.09
O4200002249,8,1913,2025-08-23T16:27:00,card,0.02
O4200002250,6,140,2025-08-23T16:27:00,mobile,0.0
O4200002251,1,1647,2025-08-23T16:33:00,card,0.02
O4200002252,1,1955,2025-08-23T16:44:00,card,0.0
O4200002253,4,635,2025-08-23T16:54:00,card,0.01
O4200002254,10,488,2025-08-23T16:55:00,card,0.0
O4200002255,5,1030,2025-08-23T16:58:00,card,0.0
O4200002256,4,821,2025-08-23T17:05:00,mobile,0.04
O4200002258,8,1497,2025-08-23T17:23:00,card,0.0
O4200002259,1,926,2025-08-23T17:30:00,cash,0.02
O4200002260,8,409,2025-08-23T17:30:00,card,0.0
O4200002261,6,750,2025-08-23T17:38:00,card,0.0
O4200002262,10,1310,2025-08-23T17:38:00,card,0.0
O4200002263,6,1531,2025-08-23T17:42:00,mobile,0.05
O4200002264,5,371,2025-08-23T17:50:00,card,0.07
O4200002265,6,682,2025-08-23T17:50:00,card,0.0
O4200002266,10,1322,2025-08-23T17:51:00,card,0.1
O4200002267,1,1661,2025-08-23T17:51:00,card,0.09
O4200002268,1,367,2025-08-23T17:58:00,mobile,0.0
O4200002269,9,673,2025-08-23T17:59:00,card,0.02
O4200002270,8,207,2025-08-23T18:00:00,card,0.0
O4200002271,6,1975,2025-08-23T18:03:00,card,0.0
O4200002272,3,483,2025-08-23T18:09:00,card,0.03
O4200002273,9,1111,2025-08-23T18:12:00,card,0.0
O4200002274,1,873,2025-08-23T18:12:00,mobile,0.08
O4200002275,3,855,2025-08-23T18:13:00,cash,0.0
O4200002276,9,1472,2025-08-23T18:13:00,card,0.08
O4200002277,7,1996,2025-08-23T18:14:00,card,0.05
O4200002278,9,885,2025-08-23T18:14:00,card,0.0
O4200002279,7,1170,2025-08-23T18:16:00,cash,0.0
O4200002281,3,790,2025-08-23T18:20:00,card,0.04
O4200002282,3,1032,2025-08-23T18:26:00,card,0.0
O4200002283,4,797,2025-08-23T18:27:00,mobile,0.01
O4200002284,6,1787,2025-08-23T18:29:00,card,0.0
O4200002285,9,1786,2025-08-23T18:36:00,card,0.0
O4200002286,1,372,2025-08-23T18:39:00,card,0.09
O4200002287,9,74,2025-08-23T18:43:00,card,0.0
O4200002288,9,1392,2025-08-23T18:43:00,cash,0.06
O4200002289,1,364,2025-08-23T18:46:00,card,0.08
O4200002290,2,1739,2025-08-23T18:49:00,card,0.05
O4200002291,10,588,2025-08-23T18:49:00,cash,0.11
O4200002292,4,473,2025-08-23T18:49:00,card,0.04
O4200002293,2,343,2025-08-23T18:51:00,cash,0.09
O4200002294,5,479,2025-08-23T19:13:00,card,0.11
O4200002295,4,778,2025-08-23T19:13:00,card,0.05
O4200002296,9,1367,2025-08-23T19:30:00,card,0.08
O4200002297,2,39,2025-08-23T19:38:00,card,0.0
O4200002298,5,599,2025-08-23T19:40:00,card,0.07
O4200002299,6,938,2025-08-23T19:43:00,card,0.0
O4200002300,9,1307,2025-08-23T19:52:00,mobile,0.0
O4200002301,8,1534,2025-08-23T19:56:00,card,0.07
O4200002302,2,931,2025-08-23T19:57:00,cash,0.03
O4200002304,3,634,2025-08-23T20:01:00,card,0.0
O4200002305,2,1509,2025-08-23T20:14:00,cash,0.1
O4200002306,1,911,2025-08-23T20:15:00,cash,0.0
O4200002307,1,1671,2025-08-23T20:16:00,card,0.06
O4200002308,7,392,2025-08-23T20:23:00,card,0.0
O4200002309,10,1840,2025-08-23T20:25:00,card,0.0
O4200002310,5,1881,2025-08-23T20:27:00,cash,0.06
O4200002311,4,1801,2025-08-23T20:40:00,mobile,0.06
O4200002312,1,1439,2025-08-23T20:40:00,card,0.0
O4200002313,5,1302,2025-08-23T20:40:00,card,0.03
O4200002315,2,804,2025-08-23T20:43:00,card,0.0
O4200002316,7,1521,2025-08-23T20:43:00,mobile,0.06
O4200002317,5,1585,2025-08-23T20:43:00,mobile,0.06
O4200002318,5,678,2025-08-23T20:47:00,card,0.0
O4200002320,5,635,2025-08-23T20:56:00,card,0.06
O4200002321,3,875,2025-08-23T20:58:00,card,0.0
O4200002322,10,1215,2025-08-23T21:01:00,card,0.03
O4200002323,7,1440,2025-08-23T21:11:00,card,0.08
O4200002325,9,736,2025-08-23T21:16:00,card,0.0
O4200002326,8,489,2025-08-23T21:17:00,cash,0.0
O4200002327,6,747,2025-08-23T21:17:00,card,0.0
O4200002328,7,1741,2025-08-23T21:19:00,card,0.05
O4200002329,2,1234,2025-08-23T21:19:00,card,0.05
O4200002330,8,1433,2025-08-23T21:23:00,card,0.09
O4200002331,6,1268,2025-08-23T21:25:00,card,0.0
O4200002332,3,1351,2025-08-23T21:27:00,card,0.0
O4200002333,7,1628,2025-08-23T21:27:00,card,0.0
O4200002334,7,132,2025-08-23T21:31:00,card,0.08
O4200002335,4,594,2025-08-23T21:34:00,card,0.04
O4200002336,7,1263,2025-08-23T21:34:00,card,0.0
O4200002337,8,219,2025-08-23T21:36:00,card,0.03
O4200002338,6,1657,2025-08-23T21:41:00,mobile,0.11
O4200002339,10,1843,2025-08-23T21:41:00,card,0.04
O4200002340,4,1804,2025-08-23T21:44:00,card,0.0
O4200002341,9,433,2025-08-23T21:45:00,card,0.02
O4200002342,2,152,2025-08-23T21:46:00,card,0.1
O4200002343,7,1735,2025-08-23T21:58:00,card,0.01
O4200002344,10,1828,2025-08-23T21:59:00,card,0.0
O4200002345,9,1404,2025-08-23T22:02:00,card,0.05
O4200002346,7,157,2025-08-23T22:04:00,mobile,0.06
O4200002347,2,264,2025-08-23T22:04:00,card,0.0
O4200002348,4,1642,2025-08-23T22:05:00,mobile,0.07
O4200002349,10,1020,2025-08-23T22:09:00,cash,0.04
O4200002350,10,191,2025-08-23T22:17:00,card,0.1
O4200002351,9,1540,2025-08-23T22:18:00,card,0.06
O4200002352,1,570,2025-08-23T22:18:00,card,0.0
O4200002353,2,98,2025-08-23T22:19:00,card,0.0
O4200002354,7,462,2025-08-23T22:22:00,card,0.08
O4200002355,3,739,2025-08-23T22:26:00,card,0.02
O4200002357,7,1774,2025-08-23T22:30:00,mobile,0.01
O4200002358,7,1745,2025-08-23T22:31:00,cash,0.06
O4200002359,5,547,2025-08-23T22:33:00,card,0.0
O4200002360,6,600,2025-08-23T22:34:00,card,0.05
O4200002361,6,568,2025-08-23T22:41:00,cash,0.0
O4200002362,3,349,2025-08-23T22:41:00,card,0.0
O4200002365,3,1088,2025-08-23T23:07:00,card,0.0
O4200002366,4,384,2025-08-23T23:15:00,card,0.03
O4200002367,9,1345,2025-08-23T23:16:00,mobile,0.09
O4200002368,2,106,2025-08-23T23:20:00,mobile,0.0
O4200002369,8,84,2025-08-23T23:20:00,cash,0.0
O4200002370,8,1602,2025-08-23T23:25:00,card,0.04
O4200002371,3,1200,2025-08-23T23:34:00,mobile,0.0
O4200002373,1,1843,2025-08-23T23:41:00,card,0.0
O4200002374,10,1610,2025-08-23T23:42:00,card,0.03
O4200002375,9,1975,2025-08-23T23:42:00,mobile,0.0
O4200002376,5,1787,2025-08-23T23:45:00,mobile,0.04
O4200002377,5,838,2025-08-23T23:45:00,card,0.0
O4200002378,4,190,2025-08-23T23:49:00,cash,0.0
O4200002379,7,468,2025-08-23T23:49:00,cash,0.0
O4200002380,8,1640,2025-08-24T00:04:00,card,0.08
O4200002381,8,650,2025-08-24T00:12:00,mobile,0.06
O4200002382,7,786,2025-08-24T00:17:00,card,0.05
O4200002383,5,104,2025-08-24T00:21:00,card,0.0
O4200002384,7,1454,2025-08-24T00:31:00,card,0.05
O4200002385,3,1239,2025-08-24T00:33:00,card,0.07
O4200002387,10,1340,2025-08-24T00:36:00,card,0.0
O4200002388,5,1002,2025-08-24T00:36:00,cash,0.0
O4200002389,7,1448,2025-08-24T00:36:00,card,0.09
O4200002390,9,1977,2025-08-24T00:39:00,card,0.02
O4200002391,10,303,2025-08-24T00:41:00,card,0.02
O4200002392,6,1214,2025-08-24T00:49:00,card,0.0
O4200002393,10,155,2025-08-24T00:50:00,card,0.0
O4200002394,6,1105,2025-08-24T00:51:00,card,0.0
O4200002395,6,644,2025-08-24T00:52:00,card,0.0
O4200002396,5,231,2025-08-24T00:53:00,card,0.02
O4200002397,8,1482,2025-08-24T01:03:00,card,0.0
O4200002399,10,1325,2025-08-24T01:05:00,card,0.06
O4200002400,5,1146,2025-08-24T01:13:00,card,0.0
O4200002402,5,406,2025-08-24T01:15:00,card,0.04
O4200002403,3,1887,2025-08-24T01:15:00,mobile,0.08
O4200002404,9,1941,2025-08-24T01:15:00,card,0.06
O4200002405,8,1948,2025-08-24T01:24:00,card,0.02
O4200002406,4,969,2025-08-24T01:25:00,card,0.0
O4200002407,4,538,2025-08-24T01:29:00,card,0.09
O4200002408,5,142,2025-08-24T01:38:00,mobile,0.05
O4200002409,9,193,2025-08-24T01:40:00,card,0.0
O4200002410,4,1227,2025-08-24T01:43:00,card,0.02
O4200002411,9,1151,2025-08-24T01:43:00,card,0.0
O4200002412,1,1518,2025-08-24T01:46:00,cash,0.03
O4200002413,7,999,2025-08-24T01:47:00,card,0.0
O4200002414,7,1748,2025-08-24T01:55:00,card,0.0
O4200002415,5,1653,2025-08-24T02:10:00,cash,0.03
O4200002416,10,1455,2025-08-24T02:14:00,card,0.06
O4200002417,4,1836,2025-08-24T02:14:00,card,0.04
O4200002418,4,1278,2025-08-24T02:19:00,card,0.08
O4200002419,4,458,2025-08-24T02:25:00,mobile,0.0
O4200002421,9,72,2025-08-24T02:33:00,card,0.1
O4200002422,9,1347,2025-08-24T02:41:00,card,0.06
O4200002423,4,140,2025-08-24T02:51:00,card,0.0
O4200002424,1,1775,2025-08-24T02:52:00,card,0.1
O4200002425,10,1792,2025-08-24T02:57:00,card,0.07
O4200002426,6,1987,2025-08-24T03:12:00,card,0.0
O4200002427,9,1202,2025-08-24T03:13:00,card,0.0
O4200002428,7,639,2025-08-24T03:18:00,cash,0.01
O4200002429,2,1600,2025-08-24T03:19:00,cash,0.07
O4200002430,5,1662,2025-08-24T03:28:00,card,0.0
O4200002431,8,60,2025-08-24T03:30:00,card,0.06
O4200002432,7,417,2025-08-24T03:39:00,card,0.1
O4200002433,4,657,2025-08-24T03:39:00,mobile,0.0
O4200002434,5,392,2025-08-24T03:43:00,card,0.06
O4200002435,6,1666,2025-08-24T03:44:00,mobile,0.02
O4200002436,6,1606,2025-08-24T03:50:00,cash,0.0
O4200002437,4,1043,2025-08-24T03:51:00,card,0.0
O4200002438,4,36,2025-08-24T04:06:00,card,0.08
O4200002439,9,175,2025-08-24T04:18:00,card,0.05
O4200002440,8,943,2025-08-24T04:22:00,cash,0.05
O4200002441,10,1036,2025-08-24T04:23:00,mobile,0.0
O4200002442,9,1384,2025-08-24T04:34:00,card,0.03
O4200002443,3,78,2025-08-24T04:37:00,cash,0.0
O4200002444,9,1507,2025-08-24T04:49:00,card,0.1
O4200002445,2,1412,2025-08-24T04:54:00,cash,0.06
O4200002446,1,49,2025-08-24T04:57:00,mobile,0.0
O4200002447,1,638,2025-08-24T04:57:00,card,0.1
O4200002448,7,80,2025-08-24T05:01:00,mobile,0.09
O4200002449,6,28,2025-08-24T05:08:00,cash,0.04
O4200002450,3,1683,2025-08-24T05:10:00,card,0.0
O4200002451,3,1311,2025-08-24T05:21:00,card,0.03
O4200002452,8,896,2025-08-24T05:32:00,mobile,0.06
O4200002453,8,509,2025-08-24T05:32:00,card,0.02
O4200002454,10,1876,2025-08-24T05:33:00,card,0.0
O4200002455,7,1377,2025-08-24T05:40:00,card,0.0
O4200002456,6,499,2025-08-24T05:56:00,card,0.02
O4200002457,5,756,2025-08-24T06:04:00,mobile,0.08
O4200002458,4,811,2025-08-24T06:13:00,card,0.0
O4200002459,6,342,2025-08-24T06:14:00,card,0.09
O4200002460,10,35,2025-08-24T06:14:00,cash,0.02
O4200002461,8,1087,2025-08-24T06:18:00,cash,0.0
O4200002462,2,1060,2025-08-24T06:28:00,mobile,0.06
O4200002463,7,1775,2025-08-24T06:33:00,card,0.01
O4200002464,6,515,2025-08-24T06:35:00,cash,0.03
O4200002465,10,1061,2025-08-24T06:36:00,card,0.05
O4200002466,6,110,2025-08-24T06:39:00,card,0.07
O4200002467,4,808,2025-08-24T06:52:00,card,0.0
O4200002468,3,1678,2025-08-24T06:55:00,card,0.05
O4200002469,1,1279,2025-08-24T06:55:00,card,0.09
O4200002470,9,326,2025-08-24T07:04:00,card,0.09
O4200002471,5,1530,2025-08-24T07:13:00,cash,0.05
O4200002472,8,658,2025-08-24T07:20:00,card,0.04
O4200002473,3,1756,2025-08-24T07:26:00,cash,0.13
O4200002474,6,1773,2025-08-24T07:28:00,mobile,0.04
O4200002475,4,885,2025-08-24T07:33:00,mobile,0.03
O4200002476,6,500,2025-08-24T07:33:00,card,0.0
O4200002477,6,1439,2025-08-24T07:33:00,card,0.0
O4200002478,10,830,2025-08-24T07:33:00,cash,0.07
O4200002479,2,1350,2025-08-24T07:36:00,card,0.12
O4200002480,7,72,2025-08-24T07:40:00,card,0.03
O4200002481,9,185,2025-08-24T07:40:00,cash,0.0
O4200002482,8,1610,2025-08-24T07:40:00,card,0.0
O4200002483,7,35,2025-08-24T07:43:00,card,0.0
O4200002484,5,1859,2025-08-24T07:45:00,card,0.09
O4200002485,2,16,2025-08-24T07:46:00,card,0.03
O4200002486,5,932,2025-08-24T07:46:00,card,0.0
O4200002487,4,171,2025-08-24T07:51:00,card,0.0
O4200002488,8,1688,2025-08-24T07:59:00,mobile,0.07
O4200002489,5,1480,2025-08-24T07:59:00,card,0.07
O4200002490,5,34,2025-08-24T07:59:00,card,0.0
O4200002491,2,608,2025-08-24T08:06:00,card,0.07
O4200002492,9,899,2025-08-24T08:11:00,card,0.03
O4200002493,10,285,2025-08-24T08:13:00,cash,0.0
O4200002494,8,583,2025-08-24T08:13:00,card,0.0
O4200002495,6,98,2025-08-24T08:13:00,card,0.03
O4200002496,8,551,2025-08-24T08:45:00,mobile,0.0
O4200002497,1,1094,2025-08-24T08:48:00,card,0.08
O4200002498,3,1907,2025-08-24T08:56:00,cash,0.0
O4200002499,9,823,2025-08-24T09:10:00,card,0.09
O4200002500,1,771,2025-08-24T09:14:00,card,0.0
O4200002501,5,406,2025-08-24T09:14:00,card,0.07
O4200002502,5,602,2025-08-24T09:29:00,card,0.08
O4200002503,3,986,2025-08-24T09:30:00,mobile,0.0
O4200002504,1,968,2025-08-24T09:38:00,cash,0.0
O4200002505,7,1126,2025-08-24T09:38:00,cash,0.13
O4200002506,9,949,2025-08-24T09:40:00,card,0.0
O4200002507,9,1272,2025-08-24T09:55:00,card,0.04
O4200002508,8,1107,2025-08-24T09:55:00,card,0.0
O4200002509,10,172,2025-08-24T10:06:00,cash,0.06
O4200002510,10,168,2025-08-24T10:09:00,cash,0.0
O4200002511,5,766,2025-08-24T10:09:00,mobile,0.01
O4200002512,9,1420,2025-08-24T10:14:00,card,0.0
O4200002513,10,1540,2025-08-24T10:14:00,card,0.01
O4200002514,7,130,2025-08-24T10:16:00,card,0.06
O4200002515,3,1983,2025-08-24T10:16:00,cash,0.0
O4200002516,8,472,2025-08-24T10:16:00,cash,0.0
O4200002517,10,318,2025-08-24T10:26:00,card,0.0
O4200002518,9,1514,2025-08-24T10:26:00,card,0.07
O4200002519,2,1764,2025-08-24T10:29:00,card,0.0
O4200002520,6,1872,2025-08-24T10:32:00,cash,0.05
O4200002521,5,994,2025-08-24T10:32:00,mobile,0.07
O4200002522,8,1181,2025-08-24T10:45:00,mobile,0.04
O4200002523,6,1446,2025-08-24T10:53:00,card,0.0
O4200002524,4,670,2025-08-24T10:54:00,cash,0.02
O4200002525,9,1490,2025-08-24T10:54:00,card,0.12
O4200002526,8,1523,2025-08-24T10:56:00,mobile,0.0
O4200002527,7,1192,2025-08-24T10:58:00,card,0.07
O4200002529,5,401,2025-08-24T11:12:00,card,0.03
O4200002530,6,1205,2025-08-24T11:13:00,card,0.0
O4200002531,9,1873,2025-08-24T11:14:00,card,0.03
O4200002532,1,1961,2025-08-24T11:23:00,card,0.1
O4200002533,8,741,2025-08-24T11:30:00,card,0.06
O4200002534,10,910,2025-08-24T11:30:00,card,0.04
O4200002535,1,718,2025-08-24T11:32:00,card,0.05
O4200002536,4,973,2025-08-24T11:35:00,mobile,0.02
O4200002537,5,1746,2025-08-24T11:35:00,card,0.0
O4200002538,10,1559,2025-08-24T11:37:00,card,0.01
O4200002540,2,359,2025-08-24T11:45:00,card,0.0
O4200002541,10,1540,2025-08-24T11:45:00,card,0.0
O4200002542,1,1426,2025-08-24T11:49:00,card,0.0
O4200002543,2,1615,2025-08-24T11:56:00,mobile,0.02
O4200002544,6,344,2025-08-24T11:59:00,card,0.0
O4200002545,8,396,2025-08-24T12:12:00,cash,0.0
O4200002546,4,1034,2025-08-24T12:18:00,card,0.0
O4200002547,4,275,2025-08-24T12:28:00,card,0.0
O4200002548,5,1477,2025-08-24T12:50:00,card,0.01
O4200002549,7,674,2025-08-24T12:52:00,card,0.0
O4200002550,2,1363,2025-08-24T12:53:00,card,0.0
O4200002551,3,1948,2025-08-24T13:02:00,mobile,0.0
O4200002552,4,1165,2025-08-24T13:10:00,mobile,0.0
O4200002553,7,81,2025-08-24T13:14:00,card,0.0
O4200002554,1,1383,2025-08-24T13:19:00,card,0.0
O4200002555,7,105,2025-08-24T13:20:00,card,0.05
O4200002556,10,1732,2025-08-24T13:23:00,card,0.04
O4200002558,2,1871,2025-08-24T13:28:00,card,0.04
O4200002559,5,705,2025-08-24T13:41:00,mobile,0.0
O4200002560,2,1857,2025-08-24T13:41:00,card,0.02
O4200002561,1,1540,2025-08-24T13:49:00,card,0.01
O4200002562,8,67,2025-08-24T13:52:00,mobile,0.0
O4200002563,10,591,2025-08-24T13:52:00,cash,0.06
O4200002564,2,698,2025-08-24T13:53:00,cash,0.0
O4200002565,6,1976,2025-08-24T13:56:00,card,0.03
O4200002566,7,426,2025-08-24T14:17:00,card,0.1
O4200002567,8,432,2025-08-24T14:17:00,mobile,0.03
O4200002568,1,1765,2025-08-24T14:28:00,card,0.02
O4200002569,4,169,2025-08-24T14:28:00,cash,0.0
O4200002570,2,77,2025-08-24T14:28:00,card,0.04
O4200002571,10,248,2025-08-24T14:33:00,card,0.0
O4200002572,4,391,2025-08-24T14:35:00,cash,0.0
O4200002573,3,641,2025-08-24T14:36:00,card,0.04
O4200002574,7,1520,2025-08-24T14:38:00,card,0.03
O4200002575,5,1040,2025-08-24T14:40:00,card,0.06
O4200002576,3,556,2025-08-24T14:46:00,card,0.04
O4200002577,5,1196,2025-08-24T14:48:00,card,0.0
O4200002578,3,726,2025-08-24T14:58:00,card,0.05
O4200002579,3,715,2025-08-24T15:00:00,mobile,0.1
O4200002580,3,303,2025-08-24T15:02:00,card,0.06
O4200002581,6,1161,2025-08-24T15:08:00,card,0.0
O4200002582,3,62,2025-08-24T15:08:00,card,0.07
O4200002583,9,397,2025-08-24T15:09:00,card,0.0
O4200002585,5,627,2025-08-24T15:15:00,card,0.0
O4200002587,3,1209,2025-08-24T15:20:00,card,0.04
O4200002588,4,1719,2025-08-24T15:20:00,card,0.0
O4200002589,2,1895,2025-08-24T15:20:00,card,0.0
O4200002590,10,719,2025-08-24T15:22:00,cash,0.0
O4200002591,7,1388,2025-08-24T15:39:00,card,0.05
O4200002592,7,1765,2025-08-24T15:39:00,card,0.0
O4200002593,9,393,2025-08-24T15:39:00,card,0.05
O4200002594,5,1535,2025-08-24T15:44:00,cash,0.03
O4200002596,1,1251,2025-08-24T15:53:00,card,0.0
O4200002597,1,1295,2025-08-24T15:58:00,card,0.0
O4200002598,5,1201,2025-08-24T15:59:00,card,0.0
O4200002599,10,1721,2025-08-24T16:06:00,card,0.04
O4200002600,3,418,2025-08-24T16:17:00,card,0.07
O4200002602,10,1538,2025-08-24T16:20:00,card,0.0
O4200002603,4,157,2025-08-24T16:28:00,card,0.07
O4200002604,7,1464,2025-08-24T16:40:00,card,0.0
O4200002605,5,249,2025-08-24T16:47:00,card,0.07
O4200002606,9,683,2025-08-24T16:53:00,card,0.0
O4200002607,10,1554,2025-08-24T16:56:00,card,0.0
O4200002608,5,416,2025-08-24T16:59:00,card,0.03
O4200002609,10,284,2025-08-24T16:59:00,card,0.05
O4200002610,1,595,2025-08-24T17:24:00,mobile,0.04
O4200002611,4,101,2025-08-24T17:26:00,cash,0.01
