snapshot_ts,store_id,product_id,on_hand,on_order,safety_stock,reorder_qty
2025-08-22T06:00:00,2,45,27,0,6,0
2025-08-22T06:00:00,2,46,34,0,5,0
2025-08-22T06:00:00,2,47,49,0,16,0
2025-08-22T06:00:00,2,48,52,0,8,0
2025-08-22T06:00:00,2,49,38,0,12,0
2025-08-22T06:00:00,2,50,29,0,5,0
2025-08-22T06:00:00,2,51,53,0,15,0
2025-08-22T06:00:00,2,52,64,0,15,0
2025-08-22T06:00:00,2,53,52,0,9,0
2025-08-22T06:00:00,2,54,24,0,5,0
2025-08-22T06:00:00,2,55,51,0,10,0
2025-08-22T06:00:00,2,56,45,0,11,0
2025-08-22T06:00:00,2,57,44,0,11,0
2025-08-22T06:00:00,2,58,33,0,10,0
2025-08-22T06:00:00,2,59,46,0,15,0
2025-08-22T06:00:00,2,60,38,0,11,0
2025-08-22T06:00:00,2,61,53,0,16,0
2025-08-22T06:00:00,2,62,44,0,9,0
2025-08-22T06:00:00,2,63,67,0,17,0
2025-08-22T06:00:00,2,64,24,0,6,0
2025-08-22T06:00:00,2,65,39,0,11,0
2025-08-22T06:00:00,2,66,54,0,14,0
2025-08-22T06:00:00,2,67,38,0,8,0
2025-08-22T06:00:00,2,68,32,0,7,0
2025-08-22T06:00:00,2,69,47,0,7,0
2025-08-22T06:00:00,2,70,24,0,5,0
2025-08-22T06:00:00,2,71,32,0,8,0
2025-08-22T06:00:00,2,72,40,0,6,0
2025-08-22T06:00:00,2,73,16,0,5,0
2025-08-22T06:00:00,2,74,56,0,15,0
2025-08-22T06:00:00,2,75,24,0,6,0
2025-08-22T06:00:00,2,76,53,0,10,0
2025-08-22T06:00:00,2,77,54,0,10,0
2025-08-22T06:00:00,2,78,23,0,5,0
2025-08-22T06:00:00,2,79,32,0,8,0
2025-08-22T06:00:00,2,80,67,0,22,0
2025-08-22T06:00:00,2,81,26,0,6,0
2025-08-22T06:00:00,2,82,37,0,11,0
2025-08-22T06:00:00,2,83,45,0,14,0
2025-08-22T06:00:00,2,84,42,0,7,0
2025-08-22T06:00:00,2,85,38,0,9,0
2025-08-22T06:00:00,2,86,47,0,9,0
2025-08-22T06:00:00,2,87,42,0,13,0
2025-08-22T06:00:00,2,88,24,0,5,0
2025-08-22T06:00:00,2,89,38,0,8,0
2025-08-22T06:00:00,2,90,69,0,23,0
2025-08-22T06:00:00,2,91,68,0,11,0
2025-08-22T06:00:00,2,92,59,0,17,0
2025-08-22T06:00:00,2,93,41,0,6,0
2025-08-22T06:00:00,2,94,27,0,5,0
2025-08-22T06:00:00,2,95,30,0,9,0
2025-08-22T06:00:00,2,96,34,0,10,0
2025-08-22T06:00:00,2,97,39,0,12,0
2025-08-22T06:00:00,2,98,35,0,5,0
2025-08-22T06:00:00,2,99,16,0,5,0
2025-08-22T06:00:00,2,100,39,0,10,0
2025-08-22T06:00:00,2,101,52,0,13,0
2025-08-22T06:00:00,2,102,54,0,8,0
2025-08-22T06:00:00,2,103,67,0,13,0
2025-08-22T06:00:00,2,104,42,0,9,0
2025-08-22T06:00:00,2,105,41,0,9,0
2025-08-22T06:00:00,2,106,4,48,5,23
2025-08-22T06:00:00,2,107,45,0,15,0
2025-08-22T06:00:00,2,108,6,0,5,0
2025-08-22T06:00:00,2,109,55,0,8,0
2025-08-22T06:00:00,2,110,36,0,10,0
2025-08-22T06:00:00,2,111,26,0,7,0
2025-08-22T06:00:00,2,112,53,0,15,0
2025-08-22T06:00:00,2,113,30,0,7,0
2025-08-22T06:00:00,2,114,52,0,17,0
2025-08-22T06:00:00,2,115,58,0,18,0
2025-08-22T06:00:00,2,116,48,0,8,0
2025-08-22T06:00:00,2,117,35,0,9,0
2025-08-22T06:00:00,2,118,42,0,13,0
2025-08-22T06:00:00,2,119,42,0,6,0
2025-08-22T06:00:00,2,120,32,0,7,0
2025-08-22T06:00:00,2,121,65,0,15,0
2025-08-22T06:00:00,2,122,15,0,5,0
2025-08-22T06:00:00,2,123,56,0,12,0
2025-08-22T06:00:00,2,124,50,0,16,0
2025-08-22T06:00:00,2,125,47,0,16,0
2025-08-22T06:00:00,2,126,29,0,6,0
2025-08-22T06:00:00,2,127,30,0,5,0
2025-08-22T06:00:00,2,128,28,0,9,0
2025-08-22T06:00:00,2,129,21,0,5,0
2025-08-22T06:00:00,2,130,26,0,8,0
2025-08-22T06:00:00,2,131,36,0,7,0
2025-08-22T06:00:00,2,132,31,0,7,0
2025-08-22T06:00:00,2,133,42,0,14,0
2025-08-22T06:00:00,2,134,36,0,9,0
2025-08-22T06:00:00,2,135,56,0,9,0
2025-08-22T06:00:00,2,136,19,0,5,0
2025-08-22T06:00:00,2,137,27,0,9,0
2025-08-22T06:00:00,2,138,36,0,6,0
2025-08-22T06:00:00,2,139,30,0,7,0
2025-08-22T06:00:00,2,140,23,0,7,0
2025-08-22T06:00:00,2,141,15,0,5,0
2025-08-22T06:00:00,2,142,45,0,8,0
2025-08-22T06:00:00,2,143,51,0,16,0
2025-08-22T06:00:00,2,144,59,0,10,0
2025-08-22T06:00:00,2,145,35,0,7,0
2025-08-22T06:00:00,2,146,36,0,10,0
2025-08-22T06:00:00,2,147,59,0,16,0
2025-08-22T06:00:00,2,148,50,0,15,0
2025-08-22T06:00:00,2,149,41,0,9,0
2025-08-22T06:00:00,2,150,44,0,12,0
2025-08-22T06:00:00,2,151,15,0,5,0
2025-08-22T06:00:00,2,152,49,0,11,0
2025-08-22T06:00:00,2,153,17,0,5,0
2025-08-22T06:00:00,2,154,49,0,10,0
2025-08-22T06:00:00,2,155,11,0,5,0
2025-08-22T06:00:00,2,156,30,0,5,0
2025-08-22T06:00:00,2,157,30,0,5,0
2025-08-22T06:00:00,2,158,32,0,6,0
2025-08-22T06:00:00,2,159,76,0,25,0
2025-08-22T06:00:00,2,160,60,0,19,0
2025-08-22T06:00:00,2,161,36,0,12,0
2025-08-22T06:00:00,2,162,47,0,9,0
2025-08-22T06:00:00,2,163,39,0,9,0
2025-08-22T06:00:00,2,164,47,0,7,0
2025-08-22T06:00:00,2,165,32,0,7,0
2025-08-22T06:00:00,2,166,46,0,14,0
2025-08-22T06:00:00,2,167,42,0,11,0
2025-08-22T06:00:00,2,168,49,0,11,0
2025-08-22T06:00:00,2,169,40,0,11,0
2025-08-22T06:00:00,2,170,45,0,11,0
2025-08-22T06:00:00,2,171,68,0,16,0
2025-08-22T06:00:00,2,172,37,0,5,0
2025-08-22T06:00:00,2,173,74,0,22,0
2025-08-22T06:00:00,2,174,29,0,8,0
2025-08-22T06:00:00,2,175,55,0,9,0
2025-08-22T06:00:00,2,176,62,0,9,0
2025-08-22T06:00:00,2,177,45,0,11,0
2025-08-22T06:00:00,2,178,63,0,12,0
2025-08-22T06:00:00,2,179,60,0,9,0
2025-08-22T06:00:00,2,180,46,0,12,0
2025-08-22T06:00:00,2,181,28,0,9,0
2025-08-22T06:00:00,2,182,24,0,8,0
2025-08-22T06:00:00,2,183,57,0,14,0
2025-08-22T06:00:00,2,184,18,0,5,0
2025-08-22T06:00:00,2,185,32,0,5,0
2025-08-22T06:00:00,2,186,39,0,11,0
2025-08-22T06:00:00,2,187,58,0,10,0
2025-08-22T06:00:00,2,188,39,0,12,0
2025-08-22T06:00:00,2,189,39,0,13,0
2025-08-22T06:00:00,2,190,38,0,9,0
2025-08-22T06:00:00,2,191,46,0,7,0
2025-08-22T06:00:00,2,192,25,0,6,0
2025-08-22T06:00:00,2,193,37,0,7,0
2025-08-22T06:00:00,2,194,55,0,12,0
2025-08-22T06:00:00,2,195,36,0,8,0
2025-08-22T06:00:00,2,196,19,0,5,0
2025-08-22T06:00:00,2,197,41,0,12,0
2025-08-22T06:00:00,2,198,30,0,5,0
2025-08-22T06:00:00,2,199,25,0,8,0
2025-08-22T06:00:00,2,200,41,0,13,0
2025-08-22T06:00:00,3,1,22,0,5,0
2025-08-22T06:00:00,3,2,33,0,8,0
2025-08-22T06:00:00,3,3,46,0,10,0
2025-08-22T06:00:00,3,4,31,0,8,0
2025-08-22T06:00:00,3,5,51,0,15,0
2025-08-22T06:00:00,3,6,30,0,8,0
2025-08-22T06:00:00,3,7,43,0,8,0
2025-08-22T06:00:00,3,8,43,0,13,0
2025-08-22T06:00:00,3,9,38,0,9,0
2025-08-22T06:00:00,3,10,50,0,15,0
2025-08-22T06:00:00,3,11,42,0,10,0
2025-08-22T06:00:00,3,12,53,0,8,0
2025-08-22T06:00:00,3,13,70,0,15,0
2025-08-22T06:00:00,3,14,36,0,10,0
2025-08-22T06:00:00,3,15,27,0,7,0
2025-08-22T06:00:00,3,16,46,0,11,0
2025-08-22T06:00:00,3,17,52,0,9,0
2025-08-22T06:00:00,3,18,33,0,7,0
2025-08-22T06:00:00,3,19,64,0,11,0
2025-08-22T06:00:00,3,20,13,0,5,0
2025-08-22T06:00:00,3,21,73,0,18,0
2025-08-22T06:00:00,3,22,42,0,7,0
2025-08-22T06:00:00,3,23,48,0,7,0
2025-08-22T06:00:00,3,24,0,37,5,10
2025-08-22T06:00:00,3,25,43,0,10,0
2025-08-22T06:00:00,3,26,28,0,7,0
2025-08-22T06:00:00,3,27,19,0,5,0
2025-08-22T06:00:00,3,28,55,0,11,0
2025-08-22T06:00:00,3,29,22,0,5,0
2025-08-22T06:00:00,3,30,46,0,14,0
2025-08-22T06:00:00,3,31,30,0,9,0
2025-08-22T06:00:00,3,32,20,0,5,0
2025-08-22T06:00:00,3,33,42,0,9,0
2025-08-22T06:00:00,3,34,29,0,9,0
2025-08-22T06:00:00,3,35,24,0,7,0
2025-08-22T06:00:00,3,36,43,0,8,0
2025-08-22T06:00:00,3,37,35,0,7,0
2025-08-22T06:00:00,3,38,24,0,5,0
2025-08-22T06:00:00,3,39,44,0,13,0
2025-08-22T06:00:00,3,40,30,0,9,0
2025-08-22T06:00:00,3,41,61,0,17,0
2025-08-22T06:00:00,3,42,53,0,15,0
2025-08-22T06:00:00,3,43,30,0,7,0
2025-08-22T06:00:00,3,44,45,0,8,0
2025-08-22T06:00:00,3,45,41,0,7,0
2025-08-22T06:00:00,3,46,25,0,5,0
2025-08-22T06:00:00,3,47,61,0,11,0
2025-08-22T06:00:00,3,48,7,0,5,0
2025-08-22T06:00:00,3,49,4,55,5,30
2025-08-22T06:00:00,3,50,52,0,17,0
2025-08-22T06:00:00,3,51,21,0,5,0
2025-08-22T06:00:00,3,52,38,0,12,0
2025-08-22T06:00:00,3,53,39,0,9,0
2025-08-22T06:00:00,3,54,33,0,8,0
2025-08-22T06:00:00,3,55,20,0,5,0
2025-08-22T06:00:00,3,56,54,0,13,0
2025-08-22T06:00:00,3,57,17,0,5,0
2025-08-22T06:00:00,3,58,48,0,15,0
2025-08-22T06:00:00,3,59,51,0,14,0
2025-08-22T06:00:00,3,60,27,0,8,0
2025-08-22T06:00:00,3,61,40,0,10,0
2025-08-22T06:00:00,3,62,19,0,5,0
2025-08-22T06:00:00,3,63,30,0,5,0
2025-08-22T06:00:00,3,64,45,0,10,0
2025-08-22T06:00:00,3,65,38,0,10,0
2025-08-22T06:00:00,3,66,21,0,5,0
2025-08-22T06:00:00,3,67,35,0,12,0
2025-08-22T06:00:00,3,68,51,0,11,0
2025-08-22T06:00:00,3,69,60,0,14,0
2025-08-22T06:00:00,3,70,4,57,5,24
2025-08-22T06:00:00,3,71,31,0,10,0
2025-08-22T06:00:00,3,72,34,0,9,0
2025-08-22T06:00:00,3,73,50,0,11,0
2025-08-22T06:00:00,3,74,45,0,12,0
2025-08-22T06:00:00,3,75,34,0,10,0
2025-08-22T06:00:00,3,76,50,0,9,0
2025-08-22T06:00:00,3,77,33,0,9,0
2025-08-22T06:00:00,3,78,24,0,6,0
2025-08-22T06:00:00,3,79,29,0,7,0
2025-08-22T06:00:00,3,80,8,0,5,0
2025-08-22T06:00:00,3,81,48,0,14,0
2025-08-22T06:00:00,3,82,51,0,10,0
2025-08-22T06:00:00,3,83,15,0,5,0
2025-08-22T06:00:00,3,84,47,0,9,0
2025-08-22T06:00:00,3,85,55,0,18,0
2025-08-22T06:00:00,3,86,61,0,16,0
2025-08-22T06:00:00,3,87,33,0,7,0
2025-08-22T06:00:00,3,88,22,0,5,0
2025-08-22T06:00:00,3,89,33,0,11,0
2025-08-22T06:00:00,3,90,7,0,5,0
2025-08-22T06:00:00,3,91,38,0,9,0
2025-08-22T06:00:00,3,92,22,0,6,0
2025-08-22T06:00:00,3,93,45,0,11,0
2025-08-22T06:00:00,3,94,11,0,5,0
2025-08-22T06:00:00,3,95,36,0,12,0
2025-08-22T06:00:00,3,96,4,41,5,31
2025-08-22T06:00:00,3,97,56,0,19,0
2025-08-22T06:00:00,3,98,28,0,7,0
2025-08-22T06:00:00,3,99,48,0,15,0
2025-08-22T06:00:00,3,100,34,0,8,0
2025-08-22T06:00:00,3,101,19,0,5,0
2025-08-22T06:00:00,3,102,23,0,5,0
2025-08-22T06:00:00,3,103,37,0,7,0
2025-08-22T06:00:00,3,104,51,0,9,0
2025-08-22T06:00:00,3,105,55,0,18,0
2025-08-22T06:00:00,3,106,71,0,15,0
2025-08-22T06:00:00,3,107,22,0,5,0
2025-08-22T06:00:00,3,108,43,0,10,0
2025-08-22T06:00:00,3,109,41,0,12,0
2025-08-22T06:00:00,3,110,38,0,8,0
2025-08-22T06:00:00,3,111,41,0,10,0
2025-08-22T06:00:00,3,112,43,0,7,0
2025-08-22T06:00:00,3,113,62,0,20,0
2025-08-22T06:00:00,3,114,39,0,8,0
2025-08-22T06:00:00,3,115,37,0,9,0
2025-08-22T06:00:00,3,116,30,0,9,0
2025-08-22T06:00:00,3,117,34,0,6,0
2025-08-22T06:00:00,3,118,10,0,5,0
2025-08-22T06:00:00,3,119,38,0,11,0
2025-08-22T06:00:00,3,120,43,0,11,0
2025-08-22T06:00:00,3,121,21,0,6,0
2025-08-22T06:00:00,3,122,40,0,9,0
2025-08-22T06:00:00,3,123,42,0,7,0
2025-08-22T06:00:00,3,124,39,0,10,0
2025-08-22T06:00:00,3,125,52,0,7,0
2025-08-22T06:00:00,3,126,34,0,6,0
2025-08-22T06:00:00,3,127,42,0,14,0
2025-08-22T06:00:00,3,128,61,0,18,0
2025-08-22T06:00:00,3,129,46,0,15,0
2025-08-22T06:00:00,3,130,57,0,14,0
2025-08-22T06:00:00,3,131,35,0,12,0
2025-08-22T06:00:00,3,132,28,0,5,0
2025-08-22T06:00:00,3,133,29,0,7,0
2025-08-22T06:00:00,3,134,52,0,18,0
2025-08-22T06:00:00,3,135,62,0,15,0
2025-08-22T06:00:00,3,136,45,0,13,0
2025-08-22T06:00:00,3,137,30,0,5,0
2025-08-22T06:00:00,3,138,18,0,5,0
2025-08-22T06:00:00,3,139,26,0,8,0
2025-08-22T06:00:00,3,140,39,0,6,0
2025-08-22T06:00:00,3,141,39,0,12,0
2025-08-22T06:00:00,3,142,67,0,15,0
2025-08-22T06:00:00,3,143,53,0,9,0
2025-08-22T06:00:00,3,144,28,0,5,0
2025-08-22T06:00:00,3,145,52,0,11,0
2025-08-22T06:00:00,3,146,60,0,10,0
2025-08-22T06:00:00,3,147,46,0,15,0
2025-08-22T06:00:00,3,148,33,0,8,0
2025-08-22T06:00:00,3,149,55,0,11,0
2025-08-22T06:00:00,3,150,57,0,9,0
2025-08-22T06:00:00,3,151,40,0,7,0
2025-08-22T06:00:00,3,152,44,0,13,0
2025-08-22T06:00:00,3,153,34,0,9,0
2025-08-22T06:00:00,3,154,44,0,13,0
2025-08-22T06:00:00,3,155,41,0,6,0
2025-08-22T06:00:00,3,156,48,0,11,0
2025-08-22T06:00:00,3,157,66,0,20,0
2025-08-22T06:00:00,3,158,39,0,6,0
2025-08-22T06:00:00,3,159,33,0,7,0
2025-08-22T06:00:00,3,160,30,0,8,0
2025-08-22T06:00:00,3,161,37,0,11,0
2025-08-22T06:00:00,3,162,32,0,8,0
2025-08-22T06:00:00,3,163,53,0,8,0
2025-08-22T06:00:00,3,164,47,0,14,0
2025-08-22T06:00:00,3,165,43,0,9,0
2025-08-22T06:00:00,3,166,34,0,5,0
2025-08-22T06:00:00,3,167,35,0,9,0
2025-08-22T06:00:00,3,168,41,0,13,0
2025-08-22T06:00:00,3,169,67,0,17,0
2025-08-22T06:00:00,3,170,36,0,7,0
2025-08-22T06:00:00,3,171,60,0,9,0
2025-08-22T06:00:00,3,172,33,0,8,0
2025-08-22T06:00:00,3,173,37,0,11,0
2025-08-22T06:00:00,3,174,30,0,8,0
2025-08-22T06:00:00,3,175,33,0,11,0
2025-08-22T06:00:00,3,176,34,0,5,0
2025-08-22T06:00:00,3,177,34,0,9,0
2025-08-22T06:00:00,3,178,52,0,15,0
2025-08-22T06:00:00,3,179,12,0,5,0
2025-08-22T06:00:00,3,180,49,0,15,0
2025-08-22T06:00:00,3,181,47,0,7,0
2025-08-22T06:00:00,3,182,17,0,5,0
2025-08-22T06:00:00,3,183,35,0,9,0
2025-08-22T06:00:00,3,184,49,0,14,0
2025-08-22T06:00:00,3,185,45,0,8,0
2025-08-22T06:00:00,3,186,24,0,5,0
2025-08-22T06:00:00,3,187,21,0,5,0
2025-08-22T06:00:00,3,188,43,0,8,0
2025-08-22T06:00:00,3,189,25,0,7,0
2025-08-22T06:00:00,3,190,12,0,5,0
2025-08-22T06:00:00,3,191,39,0,11,0
2025-08-22T06:00:00,3,192,48,0,10,0
2025-08-22T06:00:00,3,193,39,0,6,0
2025-08-22T06:00:00,3,194,62,0,18,0
2025-08-22T06:00:00,3,195,29,0,7,0
2025-08-22T06:00:00,3,196,55,0,8,0
2025-08-22T06:00:00,3,197,29,0,7,0
2025-08-22T06:00:00,3,198,58,0,13,0
2025-08-22T06:00:00,3,199,73,0,15,0
2025-08-22T06:00:00,3,200,15,0,5,0
2025-08-22T06:00:00,4,1,27,0,5,0
2025-08-22T06:00:00,4,2,14,0,5,0
2025-08-22T06:00:00,4,3,35,0,7,0
2025-08-22T06:00:00,4,4,50,0,9,0
2025-08-22T06:00:00,4,5,45,0,7,0
2025-08-22T06:00:00,4,6,59,0,14,0
2025-08-22T06:00:00,4,7,41,0,11,0
2025-08-22T06:00:00,4,8,44,0,7,0
2025-08-22T06:00:00,4,9,52,0,11,0
2025-08-22T06:00:00,4,10,57,0,14,0
2025-08-22T06:00:00,4,11,39,0,12,0
2025-08-22T06:00:00,4,12,53,0,15,0
2025-08-22T06:00:00,4,13,25,0,5,0
2025-08-22T06:00:00,4,14,31,0,8,0
2025-08-22T06:00:00,4,15,83,0,17,0
2025-08-22T06:00:00,4,16,49,0,13,0
2025-08-22T06:00:00,4,17,69,0,18,0
2025-08-22T06:00:00,4,18,9,0,5,0
2025-08-22T06:00:00,4,19,30,0,6,0
2025-08-22T06:00:00,4,20,49,0,9,0
2025-08-22T06:00:00,4,21,46,0,11,0
2025-08-22T06:00:00,4,22,42,0,13,0
2025-08-22T06:00:00,4,23,67,0,12,0
2025-08-22T06:00:00,4,24,21,0,5,0
2025-08-22T06:00:00,4,25,30,0,7,0
2025-08-22T06:00:00,4,26,55,0,13,0
2025-08-22T06:00:00,4,27,61,0,9,0
2025-08-22T06:00:00,4,28,27,0,8,0
2025-08-22T06:00:00,4,29,78,0,25,0
2025-08-22T06:00:00,4,30,45,0,12,0
2025-08-22T06:00:00,4,31,33,0,6,0
2025-08-22T06:00:00,4,32,70,0,12,0
2025-08-22T06:00:00,4,33,87,0,30,0
2025-08-22T06:00:00,4,34,60,0,15,0
2025-08-22T06:00:00,4,35,45,0,14,0
2025-08-22T06:00:00,4,36,44,0,13,0
2025-08-22T06:00:00,4,37,63,0,21,0
2025-08-22T06:00:00,4,38,76,0,17,0
2025-08-22T06:00:00,4,39,43,0,13,0
2025-08-22T06:00:00,4,40,60,0,20,0
2025-08-22T06:00:00,4,41,35,0,7,0
2025-08-22T06:00:00,4,42,31,0,6,0
2025-08-22T06:00:00,4,43,9,0,5,0
2025-08-22T06:00:00,4,44,48,0,14,0
2025-08-22T06:00:00,4,45,46,0,10,0
2025-08-22T06:00:00,4,46,30,0,7,0
2025-08-22T06:00:00,4,47,9,0,5,0
2025-08-22T06:00:00,4,48,11,0,5,0
2025-08-22T06:00:00,4,49,45,0,11,0
2025-08-22T06:00:00,4,50,26,0,7,0
2025-08-22T06:00:00,4,51,59,0,13,0
2025-08-22T06:00:00,4,52,59,0,16,0
2025-08-22T06:00:00,4,53,52,0,7,0
2025-08-22T06:00:00,4,54,31,0,7,0
2025-08-22T06:00:00,4,55,27,0,5,0
2025-08-22T06:00:00,4,56,50,0,15,0
2025-08-22T06:00:00,4,57,31,0,10,0
2025-08-22T06:00:00,4,58,46,0,15,0
2025-08-22T06:00:00,4,59,49,0,10,0
2025-08-22T06:00:00,4,60,35,0,11,0
2025-08-22T06:00:00,4,61,34,0,6,0
2025-08-22T06:00:00,4,62,52,0,18,0
2025-08-22T06:00:00,4,63,36,0,7,0
2025-08-22T06:00:00,4,64,55,0,10,0
2025-08-22T06:00:00,4,65,9,0,5,0
2025-08-22T06:00:00,4,66,58,0,14,0
2025-08-22T06:00:00,4,67,23,0,5,0
2025-08-22T06:00:00,4,68,55,0,19,0
2025-08-22T06:00:00,4,69,31,0,8,0
2025-08-22T06:00:00,4,70,56,0,15,0
2025-08-22T06:00:00,4,71,31,0,9,0
2025-08-22T06:00:00,4,72,49,0,16,0
2025-08-22T06:00:00,4,73,36,0,11,0
2025-08-22T06:00:00,4,74,33,0,8,0
2025-08-22T06:00:00,4,75,58,0,19,0
2025-08-22T06:00:00,4,76,40,0,9,0
2025-08-22T06:00:00,4,77,45,0,10,0
2025-08-22T06:00:00,4,78,31,0,5,0
2025-08-22T06:00:00,4,79,24,0,5,0
2025-08-22T06:00:00,4,80,36,0,11,0
2025-08-22T06:00:00,4,81,49,0,11,0
2025-08-22T06:00:00,4,82,45,0,10,0
2025-08-22T06:00:00,4,83,71,0,21,0
2025-08-22T06:00:00,4,84,51,0,12,0
2025-08-22T06:00:00,4,85,29,0,9,0
2025-08-22T06:00:00,4,86,17,0,5,0
2025-08-22T06:00:00,4,87,9,0,5,0
2025-08-22T06:00:00,4,88,58,0,12,0
2025-08-22T06:00:00,4,89,32,0,6,0
2025-08-22T06:00:00,4,90,41,0,9,0
2025-08-22T06:00:00,4,91,39,0,7,0
2025-08-22T06:00:00,4,92,32,0,6,0
2025-08-22T06:00:00,4,93,28,0,5,0
2025-08-22T06:00:00,4,94,43,0,10,0
2025-08-22T06:00:00,4,95,53,0,11,0
2025-08-22T06:00:00,4,96,31,0,5,0
2025-08-22T06:00:00,4,97,51,0,14,0
2025-08-22T06:00:00,4,98,32,0,5,0
2025-08-22T06:00:00,4,99,46,0,7,0
2025-08-22T06:00:00,4,100,60,0,16,0
2025-08-22T06:00:00,4,101,24,0,8,0
2025-08-22T06:00:00,4,102,60,0,11,0
2025-08-22T06:00:00,4,103,62,0,15,0
2025-08-22T06:00:00,4,104,37,0,9,0
2025-08-22T06:00:00,4,105,37,0,9,0
2025-08-22T06:00:00,4,106,35,0,7,0
2025-08-22T06:00:00,4,107,53,0,15,0
2025-08-22T06:00:00,4,108,35,0,5,0
2025-08-22T06:00:00,4,109,66,0,17,0
2025-08-22T06:00:00,4,110,30,0,6,0
2025-08-22T06:00:00,4,111,37,0,7,0
2025-08-22T06:00:00,4,112,37,0,7,0
2025-08-22T06:00:00,4,113,23,0,7,0
2025-08-22T06:00:00,4,114,52,0,16,0
2025-08-22T06:00:00,4,115,31,0,5,0
2025-08-22T06:00:00,4,116,56,0,15,0
2025-08-22T06:00:00,4,117,41,0,12,0
2025-08-22T06:00:00,4,118,37,0,9,0
2025-08-22T06:00:00,4,119,49,0,9,0
2025-08-22T06:00:00,4,120,25,0,6,0
2025-08-22T06:00:00,4,121,24,0,5,0
2025-08-22T06:00:00,4,122,58,0,9,0
2025-08-22T06:00:00,4,123,25,0,5,0
2025-08-22T06:00:00,4,124,30,0,8,0
2025-08-22T06:00:00,4,125,17,0,5,0
2025-08-22T06:00:00,4,126,45,0,14,0
2025-08-22T06:00:00,4,127,36,0,9,0
2025-08-22T06:00:00,4,128,66,0,20,0
2025-08-22T06:00:00,4,129,50,0,15,0
2025-08-22T06:00:00,4,130,27,0,9,0
2025-08-22T06:00:00,4,131,33,0,5,0
2025-08-22T06:00:00,4,132,35,0,7,0
2025-08-22T06:00:00,4,133,34,0,7,0
2025-08-22T06:00:00,4,134,32,0,7,0
2025-08-22T06:00:00,4,135,43,0,7,0
2025-08-22T06:00:00,4,136,53,0,10,0
2025-08-22T06:00:00,4,137,30,0,5,0
2025-08-22T06:00:00,4,138,34,0,6,0
2025-08-22T06:00:00,4,139,27,0,7,0
2025-08-22T06:00:00,4,140,34,0,8,0
2025-08-22T06:00:00,4,141,16,0,5,0
2025-08-22T06:00:00,4,142,47,0,8,0
2025-08-22T06:00:00,4,143,46,0,8,0
2025-08-22T06:00:00,4,144,30,0,8,0
2025-08-22T06:00:00,4,145,35,0,11,0
2025-08-22T06:00:00,4,146,48,0,9,0
2025-08-22T06:00:00,4,147,15,0,5,0
2025-08-22T06:00:00,4,148,48,0,10,0
2025-08-22T06:00:00,4,149,59,0,13,0
2025-08-22T06:00:00,4,150,48,0,8,0
2025-08-22T06:00:00,4,151,42,0,11,0
2025-08-22T06:00:00,4,152,13,0,5,0
2025-08-22T06:00:00,4,153,18,0,5,0
2025-08-22T06:00:00,4,154,55,0,18,0
2025-08-22T06:00:00,4,155,54,0,14,0
2025-08-22T06:00:00,4,156,44,0,6,0
2025-08-22T06:00:00,4,157,33,0,8,0
2025-08-22T06:00:00,4,158,26,0,5,0
2025-08-22T06:00:00,4,159,76,0,20,0
2025-08-22T06:00:00,4,160,16,0,5,0
2025-08-22T06:00:00,4,161,34,0,9,0
2025-08-22T06:00:00,4,162,40,0,12,0
2025-08-22T06:00:00,4,163,45,0,10,0
2025-08-22T06:00:00,4,164,31,0,10,0
2025-08-22T06:00:00,4,165,37,0,7,0
2025-08-22T06:00:00,4,166,34,0,5,0
2025-08-22T06:00:00,4,167,42,0,7,0
2025-08-22T06:00:00,4,168,54,0,12,0
2025-08-22T06:00:00,4,169,57,0,9,0
2025-08-22T06:00:00,4,170,50,0,9,0
2025-08-22T06:00:00,4,171,44,0,7,0
2025-08-22T06:00:00,4,172,39,0,8,0
2025-08-22T06:00:00,4,173,48,0,15,0
2025-08-22T06:00:00,4,174,40,0,12,0
2025-08-22T06:00:00,4,175,54,0,15,0
2025-08-22T06:00:00,4,176,47,0,12,0
2025-08-22T06:00:00,4,177,51,0,10,0
2025-08-22T06:00:00,4,178,45,0,11,0
2025-08-22T06:00:00,4,179,44,0,13,0
2025-08-22T06:00:00,4,180,80,0,18,0
2025-08-22T06:00:00,4,181,53,0,9,0
2025-08-22T06:00:00,4,182,33,0,11,0
2025-08-22T06:00:00,4,183,40,0,13,0
2025-08-22T06:00:00,4,184,42,0,10,0
2025-08-22T06:00:00,4,185,50,0,14,0
2025-08-22T06:00:00,4,186,38,0,9,0
2025-08-22T06:00:00,4,187,38,0,7,0
2025-08-22T06:00:00,4,188,36,0,7,0
2025-08-22T06:00:00,4,189,45,0,12,0
2025-08-22T06:00:00,4,190,49,0,12,0
2025-08-22T06:00:00,4,191,56,0,11,0
2025-08-22T06:00:00,4,192,51,0,11,0
2025-08-22T06:00:00,4,193,46,0,12,0
2025-08-22T06:00:00,4,194,11,0,5,0
2025-08-22T06:00:00,4,195,43,0,10,0
2025-08-22T06:00:00,4,196,70,0,11,0
2025-08-22T06:00:00,4,197,42,0,12,0
2025-08-22T06:00:00,4,198,23,0,5,0
2025-08-22T06:00:00,4,199,14,0,5,0
2025-08-22T06:00:00,4,200,23,0,6,0
2025-08-22T06:00:00,5,1,43,0,12,0
2025-08-22T06:00:00,5,2,40,0,9,0
