order_id,line_number,product_id,qty,unit_price,extended_price
O4200002019,2,159,1,4.05,4.05
O4200002019,3,196,1,12.45,12.45
O4200002019,4,185,5,25.33,126.65
O4200002019,5,134,1,3.15,3.15
O4200002020,1,155,3,17.67,53.01
O4200002021,1,172,1,25.09,25.09
O4200002021,2,114,1,9.55,9.55
O4200002021,3,183,1,1.21,1.21
O4200002021,4,30,1,14.27,14.27
O4200002022,1,86,1,20.93,20.93
O4200002022,2,161,1,5.69,5.69
O4200002023,1,54,1,19.86,19.86
O4200002023,2,197,1,9.08,9.08
O4200002024,1,176,1,19.45,19.45
O4200002024,2,50,5,17.87,89.35
O4200002024,3,122,1,4.38,4.38
O4200002025,1,61,1,22.66,22.66
O4200002026,1,150,2,14.44,28.88
O4200002026,2,87,1,15.83,15.83
O4200002026,3,18,1,5.86,5.86
O4200002026,4,86,5,22.03,110.15
O4200002026,5,99,1,10.41,10.41
O4200002027,1,196,4,12.33,49.32
O4200002027,2,105,1,12.44,12.44
O4200002027,3,61,1,24.13,24.13
O4200002028,1,77,1,5.74,5.74
O4200002028,2,109,1,9.93,9.93
O4200002029,1,51,1,4.07,4.07
O4200002029,2,187,1,7.03,7.03
O4200002029,3,177,1,13.57,13.57
O4200002030,1,89,1,16.12,16.12
O4200002031,1,98,1,8.93,8.93
O4200002031,2,34,2,5.92,11.84
O4200002031,3,10,3,26.28,78.84
O4200002031,4,175,1,19.15,19.15
O4200002031,5,152,1,18.72,18.72
O4200002031,6,82,1,19.04,19.04
O4200002031,7,93,4,15.09,60.36
O4200002032,1,149,1,0.95,0.95
O4200002032,2,177,5,13.86,69.3
O4200002033,1,106,4,26.17,104.68
O4200002033,2,121,1,2.19,2.19
O4200002033,3,18,1,5.68,5.68
O4200002034,1,127,1,18.18,18.18
O4200002034,2,68,1,7.93,7.93
O4200002034,3,173,1,9.12,9.12
O4200002034,4,200,3,14.45,43.35
O4200002035,1,116,2,12.42,24.84
O4200002035,2,149,2,0.95,1.9
O4200002035,3,40,1,18.47,18.47
O4200002035,4,44,1,9.85,9.85
O4200002036,1,176,1,19.06,19.06
O4200002037,1,15,1,11.99,11.99
O4200002037,2,123,1,20.69,20.69
O4200002037,3,156,1,26.06,26.06
O4200002037,4,52,2,7.95,15.9
O4200002037,5,15,1,11.99,11.99
O4200002038,1,52,1,7.95,7.95
O4200002038,2,135,1,2.58,2.58
O4200002038,3,107,1,14.85,14.85
O4200002038,4,192,1,12.48,12.48
O4200002038,5,187,1,7.32,7.32
O4200002039,1,82,1,19.63,19.63
O4200002039,2,196,4,12.45,49.8
O4200002040,1,9,1,19.13,19.13
O4200002040,2,87,1,15.83,15.83
O4200002040,3,161,1,5.99,5.99
O4200002040,4,175,1,19.74,19.74
O4200002040,5,82,1,19.63,19.63
O4200002040,6,133,1,16.83,16.83
O4200002041,1,1,1,7.67,7.67
O4200002041,2,109,1,9.52,9.52
O4200002042,1,168,1,18.38,18.38
O4200002043,1,94,1,3.08,3.08
O4200002043,2,124,1,1.8,1.8
O4200002043,3,107,1,13.66,13.66
O4200002043,4,156,1,23.98,23.98
O4200002043,5,69,1,13.99,13.99
O4200002044,1,173,4,9.12,36.48
O4200002044,2,87,1,15.83,15.83
O4200002044,3,114,5,9.55,47.75
O4200002044,4,111,4,7.19,28.76
O4200002044,5,52,1,7.95,7.95
O4200002045,1,165,1,12.66,12.66
O4200002045,2,103,1,7.76,7.76
O4200002046,1,68,1,7.45,7.45
O4200002047,1,60,1,16.96,16.96
O4200002048,1,110,1,9.0,9.0
O4200002048,2,152,1,17.37,17.37
O4200002048,3,94,1,3.01,3.01
O4200002049,1,122,1,4.38,4.38
O4200002050,1,50,1,17.16,17.16
O4200002050,2,91,1,22.81,22.81
O4200002050,3,150,1,13.86,13.86
O4200002050,4,112,1,18.16,18.16
O4200002050,5,104,1,22.1,22.1
O4200002050,6,193,1,20.08,20.08
O4200002050,7,109,1,9.72,9.72
O4200002051,1,180,1,17.09,17.09
O4200002051,2,150,1,13.72,13.72
O4200002051,3,158,1,14.46,14.46
O4200002051,4,112,1,17.97,17.97
O4200002052,1,187,1,7.32,7.32
O4200002052,2,149,1,0.97,0.97
O4200002052,3,183,5,1.21,6.05
O4200002053,1,121,1,2.12,2.12
O4200002053,2,183,1,1.14,1.14
O4200002053,3,76,5,11.61,58.05
O4200002053,4,196,1,11.7,11.7
O4200002054,1,114,1,9.07,9.07
O4200002054,2,200,1,13.73,13.73
O4200002054,3,88,1,3.11,3.11
O4200002055,1,188,1,12.64,12.64
O4200002055,2,170,1,12.12,12.12
O4200002055,3,172,1,23.33,23.33
O4200002056,1,153,1,10.46,10.46
O4200002056,2,177,1,14.14,14.14
O4200002057,1,166,5,17.46,87.3
O4200002057,2,103,1,7.84,7.84
O4200002057,3,191,1,15.92,15.92
O4200002058,1,163,1,11.84,11.84
O4200002059,1,166,1,17.1,17.1
O4200002059,2,191,1,15.59,15.59
O4200002059,3,87,1,15.2,15.2
O4200002059,4,185,1,24.32,24.32
O4200002060,1,177,3,14.14,42.42
O4200002060,2,192,1,12.48,12.48
O4200002061,1,182,2,5.11,10.22
O4200002062,1,119,5,21.86,109.3
O4200002062,2,81,1,3.58,3.58
O4200002062,3,88,1,2.98,2.98
O4200002062,4,106,1,24.55,24.55
O4200002062,5,95,1,19.77,19.77
O4200002063,1,172,1,25.09,25.09
O4200002063,2,132,1,4.46,4.46
O4200002063,3,37,1,7.2,7.2
O4200002063,4,31,1,16.04,16.04
O4200002064,1,76,2,12.1,24.2
O4200002064,2,158,2,14.92,29.84
O4200002065,1,110,1,9.3,9.3
O4200002066,1,142,3,6.0,18.0
O4200002066,2,3,1,23.47,23.47
O4200002067,1,33,1,12.37,12.37
O4200002067,2,98,3,9.21,27.63
O4200002067,3,199,1,12.62,12.62
O4200002067,4,33,1,12.37,12.37
O4200002067,5,28,5,8.2,41.0
O4200002068,1,23,1,12.14,12.14
O4200002068,2,78,1,6.83,6.83
O4200002069,1,153,1,10.46,10.46
O4200002069,2,123,1,20.69,20.69
O4200002069,3,172,1,25.09,25.09
O4200002069,4,124,4,1.96,7.84
O4200002070,1,146,2,12.4,24.8
O4200002071,1,153,2,9.73,19.46
O4200002071,2,22,2,4.01,8.02
O4200002071,3,78,1,6.76,6.76
O4200002072,1,87,1,14.72,14.72
O4200002072,2,192,5,11.6,58.0
O4200002072,3,52,1,7.39,7.39
O4200002072,4,182,1,4.75,4.75
O4200002072,5,123,5,19.24,96.2
O4200002073,1,150,1,14.44,14.44
O4200002073,2,168,5,19.76,98.8
O4200002073,3,76,1,12.35,12.35
O4200002073,4,112,2,18.92,37.84
O4200002073,5,74,4,8.32,33.28
O4200002074,1,92,1,7.97,7.97
O4200002074,2,167,1,12.21,12.21
O4200002075,1,129,1,24.63,24.63
O4200002076,1,103,5,8.0,40.0
O4200002077,1,147,1,11.06,11.06
O4200002078,1,185,2,25.33,50.66
O4200002078,2,67,1,14.42,14.42
O4200002078,3,161,1,5.99,5.99
O4200002078,4,87,1,15.83,15.83
O4200002079,1,36,5,16.22,81.1
O4200002079,2,56,1,4.96,4.96
O4200002079,3,147,1,11.06,11.06
O4200002080,1,191,1,15.43,15.43
O4200002081,1,32,1,16.37,16.37
O4200002082,1,23,1,12.53,12.53
O4200002082,2,196,1,12.08,12.08
O4200002083,1,94,1,3.24,3.24
O4200002084,1,23,1,12.92,12.92
O4200002085,1,49,1,7.68,7.68
O4200002085,2,46,1,25.79,25.79
O4200002085,3,34,1,5.15,5.15
O4200002086,1,120,1,8.73,8.73
O4200002087,1,170,1,13.03,13.03
O4200002087,2,112,1,18.92,18.92
O4200002087,3,57,1,2.91,2.91
O4200002087,4,88,1,3.27,3.27
O4200002088,1,133,1,15.82,15.82
O4200002088,2,87,1,14.88,14.88
O4200002089,1,109,1,9.72,9.72
O4200002090,1,109,5,9.22,46.1
O4200002091,1,29,1,10.88,10.88
O4200002091,2,130,4,10.46,41.84
O4200002092,1,141,1,11.66,11.66
O4200002092,2,52,1,7.63,7.63
O4200002092,3,88,1,3.14,3.14
O4200002092,4,133,4,16.16,64.64
O4200002092,5,38,1,18.93,18.93
O4200002093,1,34,1,5.21,5.21
O4200002093,2,103,1,7.76,7.76
O4200002094,1,29,1,11.11,11.11
O4200002094,2,58,1,23.98,23.98
O4200002095,1,116,1,11.53,11.53
O4200002095,2,36,5,15.71,78.55
O4200002095,3,196,1,11.33,11.33
O4200002095,4,94,1,3.04,3.04
O4200002096,1,111,1,7.19,7.19
O4200002096,2,165,3,13.05,39.15
O4200002096,3,115,1,9.67,9.67
O4200002096,4,40,1,18.85,18.85
O4200002096,5,18,1,5.86,5.86
O4200002096,6,99,1,10.41,10.41
O4200002096,7,176,1,19.45,19.45
O4200002096,8,154,1,25.25,25.25
O4200002097,1,76,2,11.86,23.72
O4200002097,2,94,1,3.21,3.21
O4200002097,3,42,1,7.13,7.13
O4200002097,4,76,1,11.86,11.86
O4200002098,1,150,3,14.44,43.32
O4200002098,2,50,3,17.87,53.61
O4200002099,1,172,1,24.09,24.09
O4200002099,2,112,1,18.16,18.16
O4200002099,3,101,1,20.25,20.25
O4200002099,4,149,1,0.93,0.93
O4200002100,1,162,1,11.48,11.48
O4200002101,1,10,1,24.92,24.92
O4200002101,2,127,3,16.73,50.19
O4200002101,3,164,1,10.47,10.47
O4200002101,4,190,1,10.41,10.41
O4200002102,1,1,1,7.51,7.51
O4200002102,2,114,5,8.78,43.9
O4200002102,3,132,1,4.1,4.1
O4200002102,4,112,1,17.41,17.41
O4200002103,1,6,1,18.61,18.61
O4200002103,2,61,1,23.4,23.4
O4200002104,1,190,2,10.87,21.74
O4200002104,2,196,5,11.95,59.75
O4200002104,3,154,1,24.24,24.24
O4200002104,4,87,3,15.2,45.6
O4200002104,5,120,3,8.73,26.19
O4200002105,1,68,1,7.93,7.93
O4200002105,2,76,1,12.35,12.35
O4200002105,3,149,5,0.97,4.85
O4200002105,4,74,1,8.32,8.32
O4200002106,1,88,3,3.01,9.03
O4200002106,2,58,5,22.74,113.7
O4200002106,3,3,5,23.47,117.35
O4200002107,1,56,1,5.28,5.28
O4200002107,2,145,1,2.2,2.2
O4200002107,3,187,1,7.32,7.32
O4200002107,4,40,1,18.85,18.85
O4200002108,1,56,1,5.28,5.28
O4200002108,2,127,1,18.18,18.18
O4200002109,1,78,1,7.27,7.27
O4200002109,2,196,1,12.45,12.45
O4200002109,3,173,1,9.12,9.12
O4200002109,4,129,5,25.66,128.3
O4200002110,1,23,4,11.76,47.04
O4200002110,2,138,1,21.93,21.93
O4200002111,1,112,1,18.16,18.16
O4200002111,2,32,5,16.72,83.6
O4200002111,3,10,1,26.01,26.01
O4200002112,1,59,1,8.72,8.72
O4200002112,2,94,1,3.28,3.28
O4200002112,3,170,1,12.77,12.77
O4200002114,1,127,1,18.0,18.0
O4200002114,2,199,1,12.49,12.49
O4200002114,3,137,1,18.18,18.18
O4200002115,1,68,1,7.45,7.45
O4200002115,2,175,3,18.56,55.68
O4200002115,3,103,1,7.52,7.52
O4200002116,1,161,1,5.99,5.99
O4200002117,1,190,1,11.09,11.09
O4200002117,2,40,1,18.47,18.47
O4200002117,3,158,1,14.92,14.92
O4200002117,4,35,1,13.55,13.55
O4200002117,5,99,1,10.2,10.2
O4200002118,1,87,1,14.88,14.88
O4200002119,1,95,4,21.29,85.16
O4200002119,2,179,1,21.82,21.82
O4200002119,3,33,1,12.12,12.12
O4200002120,1,135,4,2.58,10.32
O4200002121,1,124,3,1.96,5.88
O4200002121,2,47,1,14.39,14.39
O4200002121,3,123,1,20.69,20.69
O4200002122,1,5,1,18.3,18.3
O4200002122,2,180,1,17.99,17.99
O4200002122,3,160,1,19.52,19.52
O4200002122,4,76,1,12.35,12.35
O4200002122,5,99,4,10.41,41.64
O4200002122,6,185,3,25.33,75.99
O4200002124,1,42,1,7.43,7.43
O4200002124,2,99,4,10.41,41.64
O4200002125,1,160,1,19.52,19.52
O4200002125,2,54,2,19.86,39.72
O4200002125,3,33,2,12.37,24.74
O4200002125,4,33,5,12.37,61.85
O4200002126,1,78,1,6.97,6.97
O4200002127,1,89,1,16.12,16.12
O4200002128,1,88,1,3.27,3.27
O4200002128,2,16,4,2.67,10.68
O4200002128,3,166,2,17.81,35.62
O4200002128,4,56,1,5.28,5.28
O4200002128,5,120,1,9.1,9.1
O4200002128,6,176,1,19.45,19.45
O4200002129,1,194,4,14.59,58.36
O4200002130,1,58,1,24.72,24.72
O4200002130,2,64,3,14.91,44.73
O4200002130,3,33,2,12.37,24.74
O4200002131,1,137,1,17.63,17.63
O4200002133,1,91,1,22.57,22.57
O4200002134,1,176,1,17.12,17.12
O4200002134,2,158,1,13.4,13.4
O4200002136,1,32,1,16.55,16.55
O4200002136,2,14,5,15.95,79.75
O4200002136,3,37,1,6.84,6.84
O4200002136,4,114,1,9.07,9.07
O4200002136,5,37,1,6.84,6.84
O4200002136,6,129,1,24.38,24.38
O4200002137,1,134,1,3.15,3.15
O4200002138,1,77,2,5.8,11.6
O4200002138,2,176,1,19.26,19.26
O4200002138,3,196,1,12.33,12.33
O4200002138,4,163,1,11.72,11.72
O4200002138,5,162,1,11.37,11.37
O4200002138,6,112,1,18.73,18.73
O4200002139,1,121,5,2.19,10.95
O4200002140,1,99,2,10.41,20.82
O4200002140,2,111,1,7.19,7.19
O4200002140,3,103,1,8.0,8.0
O4200002140,4,70,1,4.93,4.93
O4200002141,1,126,1,5.39,5.39
O4200002141,2,112,1,18.16,18.16
O4200002141,3,96,2,2.87,5.74
O4200002142,1,170,1,12.64,12.64
O4200002142,2,119,5,23.3,116.5
O4200002143,1,200,1,14.45,14.45
O4200002144,1,192,1,12.23,12.23
O4200002144,2,114,1,9.36,9.36
O4200002144,3,187,1,7.18,7.18
O4200002144,4,59,1,8.72,8.72
O4200002144,5,108,1,20.07,20.07
O4200002144,6,138,1,23.62,23.62
O4200002144,7,28,1,8.04,8.04
O4200002145,1,87,1,15.2,15.2
O4200002145,2,2,1,12.44,12.44
O4200002145,3,192,3,11.98,35.94
O4200002146,1,141,1,11.78,11.78
O4200002146,2,61,1,23.64,23.64
O4200002146,3,56,5,5.12,25.6
O4200002146,4,38,1,19.13,19.13
O4200002146,5,124,4,1.9,7.6
O4200002147,1,21,1,4.42,4.42
O4200002147,2,130,1,10.57,10.57
O4200002147,3,109,1,9.72,9.72
O4200002148,1,184,1,5.56,5.56
O4200002148,2,140,1,3.85,3.85
O4200002148,3,24,1,10.58,10.58
O4200002149,1,94,1,3.08,3.08
O4200002149,2,94,5,3.08,15.4
O4200002149,3,164,2,10.47,20.94
O4200002149,4,86,1,20.27,20.27
O4200002149,5,106,4,24.82,99.28
O4200002149,6,130,1,10.13,10.13
O4200002150,1,134,1,3.15,3.15
O4200002150,2,134,2,3.15,6.3
O4200002151,1,176,1,19.45,19.45
O4200002151,2,173,1,9.12,9.12
O4200002152,1,28,1,7.38,7.38
O4200002152,2,50,1,16.08,16.08
O4200002152,3,119,1,21.62,21.62
O4200002152,4,114,1,8.59,8.59
O4200002153,1,56,1,5.02,5.02
O4200002153,2,68,1,7.53,7.53
O4200002153,3,87,1,15.04,15.04
O4200002154,1,191,3,15.27,45.81
O4200002154,2,43,1,5.7,5.7
O4200002154,3,141,1,11.42,11.42
O4200002155,1,187,1,6.81,6.81
O4200002155,2,119,1,22.34,22.34
O4200002155,3,179,1,20.71,20.71
O4200002156,1,124,1,1.96,1.96
O4200002156,2,194,2,14.89,29.78
O4200002156,3,91,1,23.76,23.76
O4200002156,4,188,1,13.6,13.6
O4200002156,5,26,1,9.36,9.36
O4200002156,6,31,1,16.04,16.04
O4200002157,1,47,1,14.39,14.39
O4200002157,2,154,1,25.25,25.25
O4200002157,3,182,1,5.11,5.11
O4200002158,1,60,1,17.67,17.67
O4200002158,2,34,5,5.31,26.55
O4200002158,3,170,1,12.9,12.9
O4200002158,4,118,1,2.94,2.94
O4200002158,5,22,1,4.27,4.27
O4200002158,6,153,1,10.36,10.36
O4200002159,1,50,5,16.98,84.9
O4200002160,1,120,1,8.73,8.73
O4200002160,2,119,1,23.06,23.06
O4200002161,1,163,1,11.84,11.84
O4200002161,2,34,1,5.37,5.37
O4200002162,1,165,1,12.53,12.53
O4200002162,2,178,1,10.97,10.97
O4200002162,3,33,3,11.88,35.64
O4200002162,4,165,5,12.53,62.65
O4200002163,1,147,5,10.83,54.15
O4200002163,2,94,1,3.08,3.08
O4200002163,3,200,1,13.29,13.29
O4200002163,4,166,1,16.39,16.39
O4200002163,5,93,1,14.32,14.32
O4200002164,1,176,1,19.45,19.45
O4200002165,1,34,1,5.37,5.37
O4200002165,2,197,1,9.08,9.08
O4200002165,3,51,1,4.24,4.24
O4200002165,4,99,2,10.41,20.82
O4200002166,1,182,1,4.65,4.65
O4200002166,2,33,1,11.26,11.26
O4200002166,3,87,5,14.41,72.05
O4200002166,4,185,1,23.05,23.05
O4200002166,5,46,1,24.44,24.44
O4200002166,6,191,1,14.78,14.78
O4200002166,7,68,2,7.22,14.44
O4200002166,8,16,1,2.43,2.43
O4200002167,1,103,1,7.28,7.28
O4200002169,1,91,2,22.57,45.14
O4200002169,2,59,1,8.46,8.46
O4200002169,3,70,1,4.69,4.69
O4200002170,1,106,1,25.36,25.36
O4200002170,2,132,1,4.19,4.19
O4200002171,1,43,1,6.06,6.06
O4200002171,2,67,1,14.42,14.42
O4200002171,3,70,1,4.93,4.93
O4200002171,4,76,1,12.35,12.35
O4200002172,1,187,1,7.32,7.32
O4200002172,2,93,1,15.56,15.56
O4200002172,3,163,1,11.84,11.84
O4200002172,4,61,1,24.37,24.37
O4200002173,1,56,1,5.28,5.28
O4200002173,2,32,1,17.42,17.42
O4200002173,3,114,1,9.55,9.55
O4200002173,4,54,1,19.86,19.86
O4200002173,5,175,1,19.74,19.74
O4200002174,1,57,1,2.71,2.71
O4200002174,2,16,2,2.48,4.96
O4200002175,1,191,1,16.08,16.08
O4200002176,1,37,2,6.84,13.68
O4200002176,2,79,1,12.81,12.81
O4200002176,3,50,1,16.98,16.98
O4200002177,1,82,1,18.45,18.45
O4200002177,2,82,1,18.45,18.45
O4200002177,3,165,1,12.27,12.27
O4200002178,1,64,1,13.72,13.72
O4200002178,2,67,3,13.26,39.78
O4200002179,1,113,4,24.64,98.56
O4200002179,2,77,1,5.51,5.51
O4200002179,3,160,1,18.35,18.35
O4200002180,1,191,1,15.59,15.59
O4200002180,2,58,1,23.73,23.73
O4200002180,3,181,1,26.22,26.22
O4200002180,4,22,4,4.14,16.56
O4200002181,1,112,3,18.92,56.76
O4200002182,1,173,1,8.67,8.67
O4200002182,2,43,1,5.76,5.76
O4200002183,1,99,2,10.41,20.82
O4200002183,2,158,1,15.22,15.22
O4200002183,3,22,1,4.31,4.31
O4200002183,4,79,1,13.48,13.48
O4200002183,5,146,1,12.4,12.4
O4200002183,6,103,1,8.0,8.0
O4200002184,1,123,1,20.69,20.69
O4200002184,2,156,1,26.06,26.06
O4200002184,3,168,1,19.76,19.76
O4200002184,4,134,1,3.15,3.15
O4200002184,5,142,1,6.52,6.52
O4200002185,1,117,1,17.99,17.99
O4200002185,2,76,4,11.36,45.44
O4200002185,3,200,1,13.29,13.29
O4200002186,1,159,1,3.85,3.85
O4200002187,1,144,1,8.84,8.84
O4200002187,2,54,1,19.46,19.46
O4200002187,3,37,1,7.06,7.06
O4200002187,4,3,1,25.0,25.0
O4200002187,5,88,1,3.21,3.21
O4200002187,6,55,2,24.12,48.24
O4200002188,1,2,1,12.96,12.96
O4200002189,1,67,5,14.42,72.1
O4200002189,2,176,2,19.45,38.9
O4200002189,3,15,1,11.99,11.99
O4200002190,1,64,3,14.02,42.06
O4200002190,2,192,1,11.73,11.73
O4200002190,3,127,1,17.09,17.09
O4200002191,1,190,1,10.53,10.53
O4200002191,2,34,1,4.99,4.99
O4200002192,1,54,1,19.46,19.46
O4200002192,2,38,1,19.33,19.33
O4200002192,3,66,1,14.65,14.65
O4200002193,1,112,1,18.92,18.92
O4200002194,1,60,1,17.31,17.31
O4200002194,2,4,1,26.23,26.23
O4200002194,3,119,1,23.3,23.3
O4200002194,4,56,4,5.12,20.48
O4200002194,5,150,1,14.01,14.01
O4200002194,6,90,5,17.9,89.5
O4200002195,1,141,1,12.14,12.14
O4200002195,2,122,3,4.38,13.14
O4200002195,3,150,1,14.44,14.44
O4200002195,4,185,4,25.33,101.32
O4200002195,5,78,1,7.27,7.27
O4200002195,6,91,1,23.76,23.76
O4200002195,7,196,3,12.45,37.35
O4200002197,1,134,3,3.09,9.27
O4200002198,1,107,1,14.85,14.85
O4200002199,1,124,1,1.96,1.96
O4200002199,2,196,4,12.45,49.8
O4200002199,3,79,1,13.48,13.48
O4200002200,1,70,3,4.93,14.79
O4200002200,2,51,1,4.24,4.24
O4200002201,1,68,1,7.53,7.53
O4200002201,2,3,2,24.23,48.46
O4200002202,1,62,4,22.59,90.36
O4200002203,1,33,1,11.75,11.75
O4200002203,2,88,1,3.11,3.11
O4200002204,1,87,1,15.83,15.83
O4200002204,2,176,1,19.45,19.45
O4200002204,3,1,4,8.16,32.64
O4200002204,4,95,1,21.73,21.73
O4200002205,1,59,1,8.72,8.72
O4200002206,1,81,1,3.69,3.69
O4200002206,2,109,1,9.52,9.52
O4200002206,3,99,1,9.79,9.79
O4200002206,4,116,1,11.91,11.91
O4200002206,5,134,1,2.96,2.96
O4200002206,6,200,4,13.58,54.32
O4200002206,7,194,1,14.0,14.0
O4200002207,1,38,1,19.72,19.72
O4200002207,2,48,4,18.78,75.12
O4200002207,3,147,1,11.77,11.77
O4200002208,1,68,1,7.37,7.37
O4200002208,2,122,1,4.07,4.07
O4200002208,3,121,1,2.1,2.1
O4200002208,4,166,1,16.57,16.57
O4200002209,1,112,1,18.92,18.92
O4200002209,2,179,1,22.27,22.27
O4200002209,3,66,1,14.95,14.95
O4200002209,4,170,3,13.03,39.09
O4200002210,1,49,1,8.0,8.0
O4200002210,2,138,1,24.1,24.1
O4200002210,3,33,3,12.37,37.11
O4200002210,4,91,1,23.76,23.76
O4200002210,5,156,4,26.06,104.24
O4200002211,1,172,1,25.09,25.09
O4200002211,2,118,4,2.97,11.88
O4200002211,3,32,1,17.42,17.42
O4200002212,1,76,1,12.23,12.23
O4200002212,2,129,2,25.4,50.8
O4200002213,1,146,1,12.4,12.4
O4200002213,2,25,1,23.69,23.69
O4200002213,3,102,1,7.29,7.29
O4200002214,1,54,3,18.47,55.41
O4200002215,1,70,1,4.93,4.93
O4200002216,1,86,1,22.03,22.03
O4200002216,2,31,1,16.04,16.04
O4200002216,3,56,1,5.28,5.28
O4200002216,4,174,1,21.52,21.52
O4200002216,5,148,1,1.74,1.74
O4200002216,6,99,1,10.41,10.41
O4200002216,7,5,1,18.3,18.3
O4200002217,1,168,3,19.76,59.28
O4200002217,2,192,1,12.48,12.48
O4200002217,3,36,1,17.26,17.26
O4200002217,4,154,1,25.25,25.25
O4200002218,1,173,1,8.67,8.67
O4200002218,2,32,1,16.55,16.55
O4200002219,1,13,1,23.5,23.5
O4200002219,2,46,1,26.32,26.32
O4200002220,1,64,1,14.02,14.02
O4200002220,2,192,1,11.73,11.73
O4200002220,3,119,1,22.58,22.58
O4200002221,1,121,1,2.1,2.1
O4200002222,1,107,1,14.85,14.85
O4200002222,2,76,5,12.35,61.75
O4200002223,1,150,1,14.44,14.44
O4200002224,1,30,5,13.27,66.35
O4200002224,2,163,1,11.01,11.01
O4200002224,3,3,1,23.72,23.72
O4200002224,4,168,1,18.38,18.38
O4200002224,5,34,1,4.99,4.99
O4200002225,1,19,1,28.41,28.41
O4200002225,2,161,1,5.75,5.75
O4200002225,3,94,1,3.21,3.21
O4200002225,4,5,1,17.57,17.57
O4200002225,5,49,1,7.68,7.68
O4200002226,1,188,2,13.6,27.2
O4200002226,2,31,1,16.04,16.04
O4200002226,3,52,1,7.95,7.95
O4200002227,1,129,1,25.66,25.66
O4200002227,2,163,1,11.84,11.84
O4200002228,1,110,1,9.4,9.4
O4200002228,2,123,1,19.45,19.45
O4200002229,1,192,5,11.85,59.25
O4200002229,2,69,2,14.45,28.9
O4200002229,3,153,2,9.94,19.88
O4200002230,1,80,1,22.97,22.97
O4200002230,2,48,1,18.78,18.78
O4200002230,3,19,1,29.59,29.59
O4200002231,1,116,1,11.53,11.53
O4200002231,2,120,1,8.28,8.28
O4200002231,3,179,1,20.27,20.27
O4200002232,1,140,1,4.09,4.09
O4200002232,2,98,1,9.21,9.21
O4200002232,3,121,1,2.26,2.26
O4200002232,4,180,1,17.99,17.99
O4200002232,5,73,1,12.4,12.4
O4200002233,1,173,1,9.12,9.12
O4200002234,1,32,1,17.42,17.42
O4200002234,2,67,1,14.42,14.42
O4200002234,3,50,1,17.87,17.87
O4200002234,4,58,1,24.72,24.72
O4200002235,1,51,4,4.16,16.64
O4200002236,1,106,1,26.98,26.98
O4200002236,2,78,1,7.27,7.27
O4200002236,3,138,1,24.1,24.1
O4200002237,1,120,1,8.19,8.19
O4200002237,2,103,3,7.2,21.6
O4200002238,1,93,1,14.78,14.78
O4200002238,2,168,1,18.77,18.77
O4200002239,1,146,1,11.66,11.66
O4200002239,2,94,1,3.14,3.14
O4200002240,1,165,1,13.05,13.05
O4200002240,2,190,1,11.32,11.32
O4200002240,3,173,1,9.12,9.12
O4200002241,1,96,1,2.81,2.81
O4200002241,2,183,1,1.14,1.14
O4200002241,3,116,5,11.91,59.55
O4200002241,4,147,1,11.06,11.06
O4200002241,5,146,1,11.66,11.66
O4200002241,6,196,1,11.7,11.7
O4200002242,1,165,2,12.53,25.06
O4200002242,2,180,3,17.27,51.81
O4200002242,3,13,2,23.02,46.04
O4200002242,4,200,1,13.87,13.87
O4200002243,1,193,1,17.78,17.78
O4200002243,2,150,1,12.27,12.27
O4200002243,3,154,1,21.46,21.46
O4200002243,4,70,1,4.19,4.19
O4200002244,1,185,1,24.82,24.82
O4200002244,2,127,1,17.82,17.82
O4200002245,1,150,1,13.57,13.57
O4200002246,1,113,4,22.8,91.2
O4200002246,2,176,1,16.92,16.92
O4200002246,3,28,1,7.13,7.13
O4200002247,1,181,1,27.31,27.31
O4200002247,2,171,1,16.49,16.49
O4200002247,3,69,4,15.21,60.84
O4200002247,4,159,1,4.05,4.05
O4200002248,1,145,1,2.0,2.0
O4200002248,2,191,1,14.78,14.78
O4200002248,3,18,1,5.33,5.33
O4200002248,4,3,1,23.21,23.21
O4200002248,5,78,4,6.61,26.44
O4200002249,1,124,3,1.92,5.76
O4200002250,1,122,1,4.38,4.38
O4200002250,2,146,1,12.4,12.4
O4200002251,1,96,1,2.93,2.93
O4200002251,2,128,1,26.66,26.66
O4200002251,3,121,2,2.21,4.42
O4200002251,4,21,1,4.52,4.52
O4200002252,1,183,1,1.21,1.21
O4200002253,1,185,4,25.08,100.32
O4200002253,2,122,4,4.34,17.36
O4200002253,3,118,1,2.94,2.94
O4200002254,1,43,1,6.06,6.06
O4200002254,2,59,1,8.9,8.9
O4200002255,1,21,1,4.61,4.61
O4200002255,2,34,5,5.37,26.85
O4200002255,3,106,1,26.98,26.98
O4200002255,4,91,1,23.76,23.76
O4200002255,5,178,3,11.43,34.29
O4200002255,6,179,1,22.27,22.27
O4200002256,1,58,3,23.73,71.19
O4200002256,2,5,1,17.57,17.57
O4200002256,3,134,1,3.02,3.02
O4200002258,1,146,3,12.4,37.2
O4200002258,2,50,1,17.87,17.87
O4200002258,3,78,1,7.27,7.27
O4200002258,4,91,2,23.76,47.52
O4200002258,5,104,1,23.02,23.02
O4200002259,1,74,1,8.15,8.15
O4200002259,2,54,5,19.46,97.3
O4200002259,3,109,1,9.93,9.93
O4200002260,1,91,3,23.76,71.28
O4200002260,2,61,1,24.37,24.37
